width,height,position.x,position.y,Cluster
0.03202846975088968,0.09174311926605505,0.8940269749518304,0.5370101596516691,0
0.03202846975088968,0.11009174311926606,0.9036608863198459,0.5341074020319304,0
0.03202846975088968,0.045871559633027525,0.9132947976878613,0.544267053701016,0
0.03202846975088968,0.08256880733944955,0.9229287090558767,0.5384615384615385,0
0.03202846975088968,0.045871559633027525,0.932562620423892,0.544267053701016,0
0.03202846975088968,0.05504587155963303,0.9421965317919074,0.5428156748911466,0
0.03202846975088968,0.07339449541284404,0.9518304431599229,0.5399129172714079,0
0.03202846975088968,0.10091743119266056,0.9614643545279383,0.5355587808417998,0
0.03202846975088968,0.12844036697247707,0.9710982658959537,0.5312046444121916,0
0.03202846975088968,0.1559633027522936,0.9807321772639691,0.5268505079825835,0
0.03202846975088968,0.22018348623853212,0.9903660886319846,0.5166908563134979,0
0.021352313167259787,0.08256880733944955,1.0,0.5384615384615385,0
0.06049822064056939,0.3577981651376147,0.0,0.5007256894049347,0
0.06049822064056939,0.24770642201834864,0.009633911368015391,0.5181422351233672,0
0.06049822064056939,0.29357798165137616,0.019267822736030837,0.5108853410740204,0
0.06049822064056939,0.22935779816513763,0.02890173410404623,0.521044992743106,0
0.06049822064056939,0.29357798165137616,0.03853564547206162,0.5108853410740204,0
0.06049822064056939,0.22018348623853212,0.048169556840077066,0.5224963715529753,0
0.06049822064056939,0.23853211009174313,0.05780346820809246,0.5195936139332366,0
0.06049822064056939,0.13761467889908258,0.0674373795761079,0.5355587808417998,0
0.06049822064056939,0.1651376146788991,0.0770712909441233,0.5312046444121916,0
0.06049822064056939,0.12844036697247707,0.08670520231213869,0.5370101596516691,0
0.06049822064056939,0.12844036697247707,0.09633911368015413,0.5370101596516691,0
0.06049822064056939,0.2018348623853211,0.10597302504816955,0.5253991291727141,0
0.06049822064056939,0.14678899082568808,0.11560693641618494,0.5341074020319304,0
0.06049822064056939,0.27522935779816515,0.12524084778420036,0.5137880986937591,0
0.06049822064056939,0.21100917431192662,0.13487475915221578,0.5239477503628447,0
0.06049822064056939,0.14678899082568808,0.1445086705202312,0.5341074020319304,0
0.06049822064056939,0.11926605504587157,0.15414258188824662,0.5384615384615385,0
0.06049822064056939,0.14678899082568808,0.20231213872832368,0.5341074020319304,0
0.06049822064056939,0.1743119266055046,0.2119460500963391,0.5297532656023223,0
0.06049822064056939,0.14678899082568808,0.2215799614643545,0.5341074020319304,0
0.06049822064056939,0.2018348623853211,0.23121387283236994,0.5253991291727141,0
0.06049822064056939,0.27522935779816515,0.24084778420038533,0.5137880986937591,0
0.06049822064056939,0.1743119266055046,0.2504816955684007,0.5297532656023223,0
0.06049822064056939,0.12844036697247707,0.26011560693641617,0.5370101596516691,0
0.06049822064056939,0.2018348623853211,0.2697495183044316,0.5253991291727141,0
0.06049822064056939,0.14678899082568808,0.279383429672447,0.5341074020319304,0
0.06049822064056939,0.1926605504587156,0.2890173410404624,0.5268505079825835,0
0.06049822064056939,0.14678899082568808,0.29865125240847784,0.5341074020319304,0
0.06049822064056939,0.1743119266055046,0.30828516377649323,0.5297532656023223,0
0.06049822064056939,0.21100917431192662,0.3179190751445087,0.5239477503628447,0
0.06049822064056939,0.1651376146788991,0.32755298651252407,0.5312046444121916,0
0.06049822064056939,0.13761467889908258,0.33718689788053946,0.5355587808417998,0
0.06049822064056939,0.14678899082568808,0.3468208092485549,0.5341074020319304,0
0.06049822064056939,0.1651376146788991,0.3564547206165703,0.5312046444121916,0
0.06049822064056939,0.1743119266055046,0.36608863198458574,0.5297532656023223,0
0.06049822064056939,0.14678899082568808,0.37572254335260113,0.5341074020319304,0
0.06049822064056939,0.1743119266055046,0.3853564547206165,0.5297532656023223,0
0.06049822064056939,0.1926605504587156,0.394990366088632,0.5268505079825835,0
0.06049822064056939,0.12844036697247707,0.40462427745664736,0.5370101596516691,0
0.06049822064056939,0.1651376146788991,0.4142581888246628,0.5312046444121916,0
0.06049822064056939,0.12844036697247707,0.4238921001926782,0.5370101596516691,0
0.06049822064056939,0.13761467889908258,0.4335260115606936,0.5355587808417998,0
0.06049822064056939,0.1559633027522936,0.44315992292870904,0.532656023222061,0
0.06049822064056939,0.1834862385321101,0.45279383429672443,0.5283018867924528,0
0.06049822064056939,0.21100917431192662,0.4624277456647399,0.5239477503628447,0
0.06049822064056939,0.23853211009174313,0.47206165703275527,0.5195936139332366,0
0.06049822064056939,0.30275229357798167,0.48169556840077066,0.5094339622641509,0
0.0,0.07339449541284404,0.5163776493256262,0.5399129172714079,0
0.4483985765124555,0.08256880733944955,0.766859344894027,0.4702467343976778,0
1.0,0.7431192660550459,0.5163776493256262,0.30914368650217705,0
0.9145907473309608,0.027522935779816515,0.5163776493256262,0.35268505079825835,0
0.1494661921708185,0.3577981651376147,0.3853564547206165,0.30914368650217705,0
0.0498220640569395,0.10091743119266056,0.4123314065510597,0.32946298984034833,0
0.9359430604982206,0.13761467889908258,0.5048169556840076,0.3454281567489114,0
0.1779359430604982,0.07339449541284404,0.5183044315992292,0.3178519593613933,0
0.21708185053380782,0.03669724770642202,0.5163776493256262,0.38171262699564584,0
0.2384341637010676,0.03669724770642202,0.6936416184971098,0.38171262699564584,0
